Equipment_Type,Risk_Score,Primary_Risk_Factor,Mitigation_Actions,Risk_Reduction,Reduced_Risk_Score,Implementation_Cost,Cost_per_Risk_Point
"PCV,INST.G.SCRBBR,ADIB F/S",103.73489285714287,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.5472436569305863,46.96663073869745,545.8300880356271,9.61505721096002
"EQ-FS-355/A,FIRE SYSTEM,FACILITY_1",12.865714285714287,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5029315792390467,6.395140281961636,62.23798230006594,9.618618419937802
"55TE-151/C,EXP PMP C,TR1,PMP SYS,FACILITY_1",9.119999999917566,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.43378271114520994,5.16390167430901,38.11735742820028,9.635088486415915
"69FT6100,FLOW TRNSMITER, FUEL GAS",13.3,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5529673242027529,5.945534588103388,71.08632285248008,9.665736239304431
"PUMP LOAD,CORR INHIBTR PUMP B PKG,CS SYS",14.765714285580819,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.6444559468534794,5.249861904698885,91.98815324757902,9.666832729813061
"GTG PKG,TR1,POWER SYS,FACILITY_1",21.561251428571428,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.6950750430029877,6.574563664658912,144.883731434085,9.667495160802682
POINT GAS DETECTOR METERING SKID AREA,20.847559297959183,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.502145091293268,10.37905973104365,101.52013507783731,9.697677726298027
"COMP,AIR CP,TR3,AIR SYS,FACILITY_1",19.692475,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5179984325964905,9.491803816054427,99.20310176423155,9.725154352623708
"EQ-LE-202,EXP PMP A,TR2,PMP SYS,FACILITY_1",11.381904761904764,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.6171175764588934,4.357931279752157,68.8885198638289,9.807628123720782
"55LZT-005,COND STORAGE TANK,PMP SYS,FACILITY_1",17.199393099297332,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.4992491985727464,8.612609878535514,84.23021093221891,9.809285825285574
"OPEN DRAIN OIL RET PMP PKG A,SEW SYS,FACILITY_1",12.539999999886652,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.6221768557309806,4.737902229090678,76.6554405449641,9.824978204181575
BOOSTER COMPRESSOR TRAIN 3 PACKAGE.,9.274228571428571,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.6956327266627906,2.8227716625917565,63.542632552722004,9.849346194296851
"64PT-102,GLY SUMP TANK,TR1,CHEM SYS,FACILITY_1",21.68587142857143,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.4863380917640762,11.1392060997589,104.14750785621892,9.874922983637054
"BTER CP COND PMP PKG A,TR1,COMP SYS,FACILITY_1",13.49357142857143,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5624930162799795,5.903531735324934,75.15759649495666,9.902134841512195
LOCAL FIRE PANEL-120(MATERIAL WHSE),21.27999999980765,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.6544446991279096,7.3534168024916164,138.1304113547203,9.918470984422163
"PMP, PMP PCKG 1, O/DRAIN SVR PIT 1,",8.957142857061895,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.469347104785679,4.753133789948169,41.6974574937613,9.918498468508016
"45AT-803,METER SYSTEM,FACILITY_1",89.626,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.6799904263009701,28.68117805234926,605.2843274673479,9.931677673736807
"TANGO STRING FLOWLINE, W004, KRMS1",10.097142857051589,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.53753702173676,4.669554757621478,53.95645964977899,9.941148565685069
"51LV-231,SURGE VESSEL,TR2,SEP SYS,FACILITY_1",56.968817636684314,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.5280993980912255,26.883619332782533,299.3167921311113,9.948971886693284
KOROAMA REMOTE INTEGRATED FACILITY,84.62023999999998,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.5217640546557155,40.46844047166023,439.86277791412545,9.962510760898667
"51XZV-152,XHP SEPARATOR,TR1,SEP SYS,FACILITY_1",14.909966666666666,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.6863992117413406,4.675777299577003,102.10182952015862,9.976542924688301
"12MOV-493,MFOLD SYSTEM,ETELEBOU FACILITY_2",9.342857142857143,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.4106898286278332,5.505840743962816,38.29954484117258,9.981595296858506
"EQ-FS-390/A,FIRE SYSTEM,FACILITY_1",13.25432283653846,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5742542754408775,5.642971279582591,75.99642597370674,9.984616451496718
"12MOV-413,MFOLD SYSTEM,ETELEBOU FACILITY_2",9.898214285714287,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.4046093000780475,5.8933047315488984,40.03465483629841,9.9963942493182
"74HS-09-02,GRND FLR, ACCM BLK G,GBR FLB",14.439999999869476,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.6319356089967653,5.314849806038668,91.44042310249775,10.020703348457474
"EQ-FS-823/A,FIRE SYSTEM,FACILITY_1",10.133333333333331,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.4245353037538615,5.831375588627536,43.11201477658316,10.021487270450056
"51LT-124,LP SEPARATOR,TR1,SEP SYS,FACILITY_1",33.82362857142857,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.6441278768567069,12.036886512124434,218.4521054804463,10.026836728768963
"EQ-FS-733,FIRE SYSTEM,FACILITY_1",10.586190476190476,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5267394380869659,5.0100264532803145,56.04175426984902,10.050234182422995
"10FT-307,MFOLD SYSTEM,KOROAMA MFOLD",161.20250714285712,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.5061009069110354,79.61777208152448,820.6324968165313,10.058652469724976
"10PT-507,MFOLD SYSTEM,ZARAMA FACILITY_2",18.239999999835128,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.4018957359078172,10.909421776942803,74.17508819962985,10.118586275771793
"PROPLUS SERVER WORKSTATION, PC SYSTEM",66.51333928571428,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.6245735852719952,24.97086449962306,420.8729721678509,10.131148284616948
"EQ-NG-304,GB NAG CATCH,GAS SEP SYS,FACILITY_1",21.917871999999996,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5941307315460501,8.89579067470731,131.9784630098509,10.13497456458901
"74XAV-301,FIRE SYSTEM,ZARAMA FACILITY_2",10.639999999903825,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.4423665236355758,5.933220188463843,47.704673890803406,10.13531029746827
"51PV-255,XHP SEPARATOR,TR2,SEP SYS,FACILITY_1",56.6182375,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.4635471587442606,30.373014373767255,266.1037873379669,10.13913221686386
"TEMPRTR CONTROL VALVE561,GLYCOL REBOILR",10.42285714276293,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.49634611498637987,5.24951249289451,52.53560423132858,10.155055923572533
"EQ-NG-604,KOR NAG CATCH,GAS SEP SYS,FACILITY_1",177.6372396825397,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.47244508589766815,93.71339872209758,853.566127343251,10.170722855089332
"21XSV-215/B,AG CP ST1,TR2,COMP SYS,FACILITY_1",8.685714285635775,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5381208888270306,4.011749994151815,47.623625287703575,10.189129038592487
"10-CV-101,MFOLD SYS,LOCATION_C FACILITY_2",82.19279999925706,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.5072084370500106,40.50391837486978,425.6379751191581,10.209867920039551
"GLYCOL PMP PKG A,TR1,GLY SYS,FACILITY_1",11.725714285714286,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.650008225379765,4.103903551546984,77.94074542646958,10.226014282547618
"CHEM INJ SYS, LOCATION_C FIELD LOGISTIC BASE",11.29142857132651,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.49042475361554827,5.753832496266144,56.73802147309111,10.245966066145877
"69LV-108,LP FG SCBER,TR1,FUEL SYS,FACILITY_1",8.943,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.536779962992237,4.142576790960424,49.22240589346226,10.253763834982838
EQ-FD-390 UV FLAME DETECTORS,385.819971425084,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.6044398183347439,152.61501798699015,2395.6937236974372,10.272910966847853
"10PT-101,MFOLD SYSTEM,KOROAMA MFOLD",105.60861071428572,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.690761741256657,32.65822288558927,750.592290437622,10.2890788216257
"DRVR, PUMPSET 5, ADIB F/S.",40.30285714249285,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.6243398990196094,15.140175383947119,258.94878911297525,10.290985340822477
"GTG PKG,TR3,POWER SYS,FACILITY_1",14.1486102292769,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.613002404598161,5.475478137008022,89.37304319040986,10.304586882756679
"FREE LIQ KNOCK OUT VES PROD SEP, ETEF1",200.8362857142857,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.6113447742273832,78.05607196761949,1266.3399049795075,10.313876041887015
"EXP PMP PKG A,TR2,PMP SYS,FACILITY_1",14.657142857010372,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.6853389631810712,4.61203176819004,103.61929707125365,10.315395833359807
"AIR CP AIR DRYER A,TR2,AIR SYS,FACILITY_1",8.794285714285715,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5459056684629278,3.993435292774596,49.53015959241226,10.316955381588853
"11HV-007,GB NAG CATCH,GAS SEP SYS,FACILITY_1",16.719999999848866,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.6103656022950426,6.514687129568002,105.54332615691612,10.341998084573317
"21XSV-613,GT,AG CP,TR2,COMP SYS,FACILITY_1",30.617142856866106,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.40712302574305137,18.152199017371526,129.08533598211648,10.355869841395975
"12MOV-512,MFOLD SYSTEM,ETELEBOU FACILITY_2",104.07171428477358,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.5391646934187212,47.95992035886288,581.831970872256,10.369156467185839
"EQ-FS-188,FIRE SYSTEM,FACILITY_1",13.043405029154515,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.6976919233761975,3.9431266869889345,94.39528409282444,10.37279086898361
"51XSV-250,XHP SEPARATOR,TR2,SEP SYS,FACILITY_1",11.725714285608298,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.6359677228257874,4.268538472884185,77.42792345484777,10.383008983472427
"55QI-102,LIQUID EXPORT SYS,FACILITY_1",8.794285714206223,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.45204868217515526,4.818840446427506,41.330944311377635,10.396557247654256
"LEVEL IND CNTRLR ALARM452,COLD SEPERATOR",9.41184,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5862018272272849,3.894602194429151,57.3797962263941,10.400094802594287
"21UV-205,AG CP ST2,TR2,COMP SYS,FACILITY_1",10.85714285704472,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5255756638459487,5.150892792483141,59.367489578787705,10.403941100914409
"55PZT-026,COND STORAGE TANK,PMP SYS,FACILITY_1",12.857142857026641,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.6999892128398966,3.857281549166464,93.78335016662209,10.420532823624164
"55PV-001,COND STORAGE TANK,PMP SYS,FACILITY_1",11.97,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.43166536247844844,6.802965611132972,54.08607980189447,10.467528514698715
"EQ-FS-120,FIRE SYSTEM,FACILITY_1",1254.317766964286,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.6574556305500645,429.65948857463246,8647.198838401117,10.485796438358543
"FREE LIQ KNOCK OUT VES PROD SEP, UBIF1",76.90388571359058,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.5222690932126328,36.739363057425685,421.37639978963034,10.49125875083574
"MTR, PMP PCKG 2, O/DRAIN SVR PIT 1,",14.33142857129903,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5018539782602907,7.139144128639418,75.50131620869831,10.497543139545092
"10FT-508,MFOLD SYSTEM,KOROAMA FACILITY_2",124.38874285601852,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.6491673162022535,43.63963649040474,847.8681158042074,10.50003094728072
"68QT-301,AIR CP DRYER A,TR3,AIR SYS,FACILITY_1",119.13039999892318,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.6650338973957151,39.90464578932881,832.0949204059397,10.50283368971919
"67LT-001,VENT VESSEL,SEW SYS,KC FACILITY_2",10.314285714285711,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5755264410052701,4.378141565631356,62.45339777935765,10.520869476108494
"SMOKE DETECTOR8 AT ELECT EQUIP RM,KRMS2",33.37802857142857,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.5160297665231853,16.15397228071008,182.17305308426444,10.576663824678267
"FLAME DETECTOR4, FIRE PROTCTN SYS, SITE_1",32.630635102040806,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.49466043970702195,16.489550794545913,170.90175791271346,10.587997352405722
"21TW-203,AG CP ST1,TR2,COMP SYS,FACILITY_1",26.321928571428575,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.533481347381225,12.279670651470497,148.70713331564258,10.589973077213392
"COMPRESSOR PANEL/CABINET,GAS COMP SYS",19.838125,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.44243521201101943,11.061039959723896,92.95276757955777,10.590391588211581
"11XZV-302,GB NAG CATCH,GAS SEP SYS,FACILITY_1",17.550825850340136,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.6546841252375857,6.060578781312998,121.89404208700589,10.608478769406172
"12PT-204,MFOLD SYSTEM,ZARAMA FACILITY_2",25.405714285484645,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.6178913294315519,9.707743710468367,166.62559482246388,10.614467266721265
"LZT103 (HH),DIESEL TANK,DIESEL SYS,GB FB",18.004170535714284,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5594953042470229,7.930921664119536,106.9273195702263,10.614978437765739
"55RV-027,COND STORAGE TANK,PMP SYS,FACILITY_1",9.106428571428571,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.6774617481976639,2.9371715515914163,65.57188483337171,10.628813911063567
"LICA,DSEL TANK,P/GENERATN SYS,LOCATION_C FLB",10.85714285704472,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.6878151936325101,3.3894350405306817,79.47091853913032,10.641942680642764
"SAMPLE COND CABINET,GAS  MTR PKG TRAIN1",75.678,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.6326235682243961,27.802313603914147,510.41422954546925,10.661240975694897
"10HV-106,HYDROCARBON WELLS,KOROAMA MFOLD",11.399999999896957,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.6764250660812327,3.6887542466406056,82.25287982055184,10.666613729152335
"74XAS-393,ALARM SOUNDER AND BEACON",22.594999999795764,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5756387619950685,9.588442172634759,138.75280248928374,10.667911090168111
"PRESSR CONTROL VALVE1, START UP FG HEATR",10.714285714188867,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5107231854088248,5.242251584858064,58.42835016977481,10.677628974678974
"45PDT-011/B,METER SYSTEM,FACILITY_1",9.771428571340248,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5836255689847994,4.06857301159747,61.04398337494653,10.704108272680829
"12PT-401,MFOLD SYSTEM,ETELEBOU FACILITY_2",31.649199999713925,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.6442086264637303,11.260512339222323,218.76791874372935,10.72986758081783
"C/ TX101, H2O TRMNT PLANT, H2O SY,GB FLB",11.467857142857142,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.649174538665826,4.02321627265726,79.90982655700964,10.733872587041816
"12PI-491/A,MFOLD SYSTEM,ETELEBOU FACILITY_2",12.248571428571427,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5336321530258443,5.712339885652015,70.21270892888779,10.7420779799253
"EQ-NG-404,KC NAG CATCH,GAS SEP SYS,FACILITY_1",277.94040816326526,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.40279218347800516,165.9881842824157,1204.445293530418,10.758565143040888
"45MOV-101,EXP METER,TR1,METER SYS,FACILITY_1",10.002142857142857,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.6835614256359657,3.165063826299695,73.57103966260124,10.760595179712046
"FIRE PROTECTN & FIRE FIGHTING SYS,KRMS2",9.934285714285712,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.6954187170555655,3.0257974879937106,74.55205573866161,10.79137045568593
"MANUAL CALL POINT903,FIRE PROT SYSTEM",9.406683673469388,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.4327632145366545,5.33581700880931,43.93028706683632,10.79138441162984
"COMP,AIR CP,TR2,AIR SYS,FACILITY_1",13.429790476190476,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.6807327886367525,4.287691754526033,99.00535683231072,10.829609244723345
"11-JEI-109-P,GAS SEP SYS,FACILITY_1",36.7739999996676,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.42608856099366,21.10501925782838,170.79836122242958,10.900412990256909
"STOP HS152, PUMP A,FIRE H2O SYST, GB FLB",13.299999999879782,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.574048155785361,5.6651595280034925,83.2748694640929,10.907218005516205
FIRE AND GAS CONTROL PANEL GAS COMPRESSO,127.79428178571428,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.6300196219888038,47.2813766827479,878.1895113443604,10.907437884911257
"50LV-009,HP/LP TEST SEPTOR,SEP SYS,FACILITY_1",20.194285714103177,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5107106160951763,9.880849615451526,112.54751230573108,10.912707581563938
"TS,AG CP ST2 SEAL HEATER,TR1,CP SYS,FACILITY_1",11.36357142857143,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.4786391383497853,5.924521391423762,59.388510754292305,10.918912374160962
"74XAS-019-03,FIRE BLOCK",14.059999999872913,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5736479222133627,5.9945102136259365,88.17916263925251,10.932896200502652
"74XAV-101,FIRE SYSTEM,LOCATION_C FACILITY_2",13.285714285714286,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.4219706858512988,7.67953231654703,61.490497489020115,10.968337779116707
"45TT-101/B,EXP METER,TR1,METER SYS,FACILITY_1",15.634285714144395,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.48505409672110533,8.050811379190405,83.31903212655797,10.986920828955832
"21PDZT-235,DCHCOOLERA,ST2,TR2,CP SYS,FACILITY_1",11.264285714285714,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.40300177563176975,6.724758570204994,49.882543673291686,10.98848890865993
"74HS-105,FIRE SYSTEM,ZARAMA FACILITY_2",8.97630952380952,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.59061569188008,3.674760263875009,58.391680908730805,11.014078724122257
"10PT-615,MFOLD SYSTEM,LOCATION_C FACILITY_2",9.119999999917564,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.4037535842234504,5.43776731183298,40.58067332453712,11.020670544762964
"12MOV-603,MFOLD SYSTEM,LOCATION_C FACILITY_2",18.891428571257812,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.46084401697267796,10.185426742126944,95.94886029590938,11.021001623828983
"21XZV-217,IN COOLER A,ST2,TR2,CP SYS,FACILITY_1",20.52612,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.4886223022125954,10.496599990108,110.82717225537584,11.050097327296651
"EQ-GM5950,EXPORT LIQUID SKID,METERING SYS",30.804,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.6963517043728926,9.353582098497416,237.75947786131348,11.08414199448574
"LSLL107,MIXING TANK, H2O SYS,LOCATION_C  FLB",14.059999999872913,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.4265210318857793,8.063114291613061,66.67747030561216,11.11868285463128
"PROCESS CONTROL SYSTEM, ADIA1 ,KOLO CRK",468.6293142857143,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.47317115489028316,246.8874404297014,2468.9163715986983,11.13419097920079
"67LT-002,VENT VESSEL,SEW SYS,KOROAMA",16.047068253968252,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.6517030444456609,5.589145018429827,116.58987114543474,11.148472647918812
"51LV-131,SURGE VESSEL,TR1,SEP SYS,FACILITY_1",42.29163279797126,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.5395516164505467,19.47311395949291,254.46715552409745,11.151782345092235
"10XZV-012,ZAR/GB NAG PIG LCH,MF,ZARAMA",16.608035714285712,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5359052075247579,7.707702888242837,99.54416808267187,11.184319735931675
"10XE-130,MFOLD SYSTEM,FACILITY_1",9.771428571340248,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.6043734234844956,3.8658368333451283,66.09114041578536,11.191281644237488
"SIS CONTROL CABINET, PC SYSTEM",12.296428571428573,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.6084740843071036,4.814370456180866,83.78503951797057,11.198127337079194
"74HS-101,FIRE SYSTEM,ETELEBOU FACILITY_2",10.42285714276293,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.4316149454444027,5.924196225714505,50.384230826730494,11.199828516924013
"DRAGGER OPGD , LOCATION_B PIG RECIEVER,FP",13.080375,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5956338180731686,5.289261296921177,87.27475961653208,11.201833645688371
"10TT-518,MFOLD SYSTEM,LOCATION_C FACILITY_2",32.556085714285715,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.41444275486236987,19.063451863321696,152.0901261343229,11.272085777637582
"81XSV-713,PGEN AND DISTR SYSTEM,FACILITY_1",78.47199999929069,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.4292293467415266,44.789514702094074,380.6900321870851,11.302314209538743
